"","Country","Year","Price","Speed","Cap","Operator"
"2683","Poland",2013,"21.1851396991096",40,"Unlimited","TP sa [Poland]"
"2684","Poland",2013,"24.2554498004298",80,"Unlimited","TP sa [Poland]"
"2685","Poland",2013,"11.9742093951489",10,"Unlimited","UPC Polska [Poland]"
"2686","Poland",2013,"18.4218606079214",60,"Unlimited","UPC Polska [Poland]"
"2687","Poland",2013,"26.097635861222",250,"Unlimited","UPC Polska [Poland]"
"2688","Poland",2013,"18.1148295977894",10,"Unlimited","UPC Polska [Poland]"
"2689","Poland",2013,"21.4921707092416",60,"Unlimited","UPC Polska [Poland]"
"2690","Poland",2013,"26.097635861222",120,"Unlimited","UPC Polska [Poland]"
"2691","Poland",2013,"49.1249616211237",250,"Unlimited","UPC Polska [Poland]"
"2692","Portugal",2013,"53.8560411311054",100,"Unlimited","Optimus Clix [Portugal]"
"2693","Portugal",2013,"41.0025706940874",50,"Unlimited","Optimus Clix [Portugal]"
"2694","Portugal",2013,"19.26735218509",24,"Unlimited","PT Comunicacoes [Portugal]"
"2695","Portugal",2013,"39.8329048843188",30,"Unlimited","PT Comunicacoes [Portugal]"
"2696","Portugal",2013,"52.6863753213368",100,"Unlimited","PT Comunicacoes [Portugal]"
"2697","Portugal",2013,"118.239074550129",200,"Unlimited","PT Comunicacoes [Portugal]"
"2698","Romania",2013,"15.9383033419023",100,"Unlimited","Romtelecom [Romania]"
"2699","Romania",2013,"13.547557840617",50,"Unlimited","Romtelecom [Romania]"
"2700","Romania",2013,"14.3444730077121",2,"Unlimited","Romtelecom [Romania]"
"2701","Romania",2013,"17.3010380622837",200,"Unlimited","UPC [Romania]"
"2702","Romania",2013,"14.4175317185698",150,"Unlimited","UPC [Romania]"
"2703","Romania",2013,"14.4175317185698",120,"Unlimited","UPC [Romania]"
"2704","Romania",2013,"11.5340253748558",100,"Unlimited","UPC [Romania]"
"2705","Romania",2013,"10.0922722029988",60,"Unlimited","UPC [Romania]"
"2706","Saudi Arabia",2013,"39.7333333333333",0.5,"Unlimited","Go [Saudi Arabia]"
"2707","Saudi Arabia",2013,"46.6666666666667",1,"Unlimited","Go [Saudi Arabia]"
"2708","Saudi Arabia",2013,"53.0666666666667",2,"Unlimited","Go [Saudi Arabia]"
"2709","Saudi Arabia",2013,"60",3,"Unlimited","Go [Saudi Arabia]"
"2710","Saudi Arabia",2013,"26.4",2,"Unlimited","STC [Saudi Arabia]"
"2711","Saudi Arabia",2013,"39.7333333333333",4,"Unlimited","STC [Saudi Arabia]"
"2712","Saudi Arabia",2013,"53.0666666666667",20,"Unlimited","STC [Saudi Arabia]"
"2713","Saudi Arabia",2013,"31.088",2,"Unlimited","STC [Saudi Arabia]"
"2714","Saudi Arabia",2013,"39.9786666666667",4,"Unlimited","STC [Saudi Arabia]"
"2715","Saudi Arabia",2013,"66.6453333333333",20,"Unlimited","STC [Saudi Arabia]"
"2716","Saudi Arabia",2013,"39.7333333333333",2,"Unlimited","STC [Saudi Arabia]"
"2717","Saudi Arabia",2013,"53.0666666666667",4,"Unlimited","STC [Saudi Arabia]"
"2718","Saudi Arabia",2013,"66.4",20,"Unlimited","STC [Saudi Arabia]"
"2719","Senegal",2013,"48.969006536383",1,"Unlimited","Sonatel [Senegal]"
"2720","Senegal",2013,"104.989550014005",10,"Unlimited","Sonatel [Senegal]"
"2721","Senegal",2013,"137.113218301872",1,"Unlimited","Sonatel [Senegal]"
"2722","Senegal",2013,"35.2576847061958",0.5,"Unlimited","Sonatel [Senegal]"
"2723","Serbia",2013,"14.6635899651029",1.220703125,"Unlimited","EUNet [Serbia]"
"2724","Serbia",2013,"18.0737271662897",2.44140625,"Unlimited","EUNet [Serbia]"
"2725","Serbia",2013,"21.4838643674764",4.8828125,"Unlimited","EUNet [Serbia]"
"2726","Serbia",2013,"24.8940015686631",5.859375,"Unlimited","EUNet [Serbia]"
"2727","Serbia",2013,"31.7142759710366",7.8125,"Unlimited","EUNet [Serbia]"
"2728","Serbia",2013,"37.3978379730144",9.765625,"Unlimited","EUNet [Serbia]"
"2729","Serbia",2013,"45.3548247757835",14.6484375,"Unlimited","EUNet [Serbia]"
"2730","Serbia",2013,"52.1750991781569",19.53125,"Unlimited","EUNet [Serbia]"
"2731","Serbia",2013,"18.0737271662897",6,"Unlimited","SBB [Serbia]"
"2732","Serbia",2013,"24.8940015686631",10,"Unlimited","SBB [Serbia]"
"2733","Serbia",2013,"33.9877007718277",16,"Unlimited","SBB [Serbia]"
"2734","Serbia",2013,"45.3548247757835",18,"Unlimited","SBB [Serbia]"
"2735","Serbia",2013,"18.0737271662897",15,"Unlimited","SBB [Serbia]"
"2736","Serbia",2013,"24.8940015686631",25,"Unlimited","SBB [Serbia]"
"2737","Serbia",2013,"33.9877007718277",40,"Unlimited","SBB [Serbia]"
"2738","Serbia",2013,"45.3548247757835",60,"Unlimited","SBB [Serbia]"
"2739","Serbia",2013,"79.4561967876508",120,"Unlimited","SBB [Serbia]"
"2740","Serbia",2013,"19.2104395666852",18,"Unlimited","SBB [Serbia]"
"2741","Serbia",2013,"30.577563570641",35,"Unlimited","SBB [Serbia]"
"2742","Serbia",2013,"53.3118115785525",70,"Unlimited","SBB [Serbia]"
"2743","Serbia",2013,"87.4131835904198",120,"Unlimited","SBB [Serbia]"
"2744","Serbia",2013,"17.6076750821275",5,"Unlimited","Telekom Srbija [Serbia]"
"2745","Serbia",2013,"21.586168483512",10,"Unlimited","Telekom Srbija [Serbia]"
"2746","Serbia",2013,"31.8165800870722",20,"Unlimited","Telekom Srbija [Serbia]"
"2747","Serbia",2013,"42.0469916906324",30,"Unlimited","Telekom Srbija [Serbia]"
"2748","Serbia",2013,"68.1913768997306",50,"Unlimited","Telekom Srbija [Serbia]"
"2749","Serbia",2013,"90.9256249076421",100,"Unlimited","Telekom Srbija [Serbia]"
"2750","Serbia",2013,"22.7228808839076",5,"Unlimited","Telekom Srbija [Serbia]"
"2751","Serbia",2013,"29.543155286281",10,"Unlimited","Telekom Srbija [Serbia]"
"2752","Serbia",2013,"44.3204164914235",20,"Unlimited","Telekom Srbija [Serbia]"
"2753","Serbia",2013,"59.097677696566",30,"Unlimited","Telekom Srbija [Serbia]"
"2754","Serbia",2013,"94.3357621088288",50,"Unlimited","Telekom Srbija [Serbia]"
"2755","Serbia",2013,"127.300421720301",100,"Unlimited","Telekom Srbija [Serbia]"
"2756","Sierra Leone",2013,"45",0.03125,"Unlimited","FGC [Sierra Leone]"
"2757","Sierra Leone",2013,"70",0.0625,"Unlimited","FGC [Sierra Leone]"
"2758","Sierra Leone",2013,"240",0.25,"Unlimited","FGC [Sierra Leone]"
"2759","Sierra Leone",2013,"380",0.5,"Unlimited","FGC [Sierra Leone]"
"2760","Singapore",2013,"31.2",25,"Unlimited","M1 [Singapore]"
"2761","Singapore",2013,"47.2",100,"Unlimited","M1 [Singapore]"
"2762","Singapore",2013,"79.2",200,"Unlimited","M1 [Singapore]"
"2763","Singapore",2013,"319.2",1000,"Unlimited","M1 [Singapore]"
"2764","Singapore",2013,"23.92",6,"Unlimited","SingTel [Singapore]"
"2765","Singapore",2013,"25.52",10,"Unlimited","SingTel [Singapore]"
"2766","Singapore",2013,"29.52",15,"Unlimited","SingTel [Singapore]"
"2767","Singapore",2013,"39.92",200,"Unlimited","SingTel [Singapore]"
"2768","Singapore",2013,"47.92",300,"Unlimited","SingTel [Singapore]"
"2769","Singapore",2013,"63.92",500,"Unlimited","SingTel [Singapore]"
"2770","Singapore",2013,"316.72",1000,"Unlimited","StarHub [Singapore]"
"2771","Singapore",2013,"126.688",200,"Unlimited","StarHub [Singapore]"
"2772","Singapore",2013,"109.568",150,"Unlimited","StarHub [Singapore]"
"2773","Singapore",2013,"99.296",100,"Unlimited","StarHub [Singapore]"
"2774","Singapore",2013,"99.296",100,"Unlimited","StarHub [Singapore]"
"2775","Singapore",2013,"65.056",50,"Unlimited","StarHub [Singapore]"
"2776","Singapore",2013,"135.248",300,"Unlimited","StarHub [Singapore]"
"2777","Singapore",2013,"35.92",25,"Unlimited","StarHub [Singapore]"
"2778","Slovakia",2013,"13.4832904884319",5,"2048","Slovak Telecom- T-COM [Slovak Republic]"
"2779","Slovakia",2013,"19.26735218509",5,"2048","Slovak Telecom- T-COM [Slovak Republic]"
"2780","Slovakia",2013,"25.694087403599",5,"Unlimited","Slovak Telecom- T-COM [Slovak Republic]"
"2781","Slovakia",2013,"37.2622107969152",10,"Unlimited","Slovak Telecom- T-COM [Slovak Republic]"
"2782","Slovakia",2013,"9.62724935732648",5,"2048","Slovak Telecom- T-COM [Slovak Republic]"
"2783","Slovakia",2013,"16.6966580976864",5,"2048","Slovak Telecom- T-COM [Slovak Republic]"
"2784","Slovakia",2013,"23.1233933161954",5,"Unlimited","Slovak Telecom- T-COM [Slovak Republic]"
"2785","Slovakia",2013,"34.6915167095116",10,"Unlimited","Slovak Telecom- T-COM [Slovak Republic]"
"2786","Slovakia",2013,"9.62724935732648",10,"2048","Slovak Telecom- T-COM [Slovak Republic]"
"2787","Slovakia",2013,"16.6966580976864",10,"2048","Slovak Telecom- T-COM [Slovak Republic]"
"2788","Slovakia",2013,"23.1233933161954",40,"Unlimited","Slovak Telecom- T-COM [Slovak Republic]"
"2789","Slovakia",2013,"34.6915167095116",100,"Unlimited","Slovak Telecom- T-COM [Slovak Republic]"
"2790","Slovakia",2013,"9.62724935732648",10,"2048","Slovak Telecom- T-COM [Slovak Republic]"
"2791","Slovakia",2013,"16.6966580976864",10,"2048","Slovak Telecom- T-COM [Slovak Republic]"
"2792","Slovakia",2013,"23.1233933161954",20,"Unlimited","Slovak Telecom- T-COM [Slovak Republic]"
"2793","Slovakia",2013,"34.6915167095116",50,"Unlimited","Slovak Telecom- T-COM [Slovak Republic]"
"2794","Slovakia",2013,"39.7300771208226",50,"Unlimited","UPC Slovakia [Slovak Republic]"
"2795","Slovakia",2013,"53.0462724935733",100,"Unlimited","UPC Slovakia [Slovak Republic]"
"2796","Slovakia",2013,"60.2827763496144",150,"Unlimited","UPC Slovakia [Slovak Republic]"
"2797","Slovakia",2013,"17.7377892030848",30,"Unlimited","UPC Slovakia [Slovak Republic]"
"2798","Slovakia",2013,"24.1645244215938",100,"Unlimited","UPC Slovakia [Slovak Republic]"
"2799","Slovakia",2013,"35.73264781491",150,"Unlimited","UPC Slovakia [Slovak Republic]"
"2800","Slovenia",2013,"29.5629820051414",10,"Unlimited","T2 [Slovenia]"
"2801","Slovenia",2013,"37.2750642673522",100,"Unlimited","T2 [Slovenia]"
"2802","Slovenia",2013,"38.560411311054",20,"Unlimited","T2 [Slovenia]"
"2803","Slovenia",2013,"52.6992287917738",50,"Unlimited","T2 [Slovenia]"
"2804","Slovenia",2013,"65.5526992287918",100,"Unlimited","T2 [Slovenia]"
"2805","Slovenia",2013,"257.06940874036",200,"Unlimited","T2 [Slovenia]"
"2806","Slovenia",2013,"385.60411311054",300,"Unlimited","T2 [Slovenia]"
"2807","Slovenia",2013,"642.6735218509",500,"Unlimited","T2 [Slovenia]"
"2808","Slovenia",2013,"1285.3470437018",1024,"Unlimited","T2 [Slovenia]"
"2809","Slovenia",2013,"29.5629820051414",1,"Unlimited","T2 [Slovenia]"
"2810","Slovenia",2013,"33.4190231362468",1,"Unlimited","T2 [Slovenia]"
"2811","Slovenia",2013,"35.9897172236504",4,"Unlimited","T2 [Slovenia]"
"2812","Slovenia",2013,"37.2750642673522",4,"Unlimited","T2 [Slovenia]"
